"target","bc_target","property_room_type","property_max_guests","property_bathrooms","property_bedrooms","property_beds","property_bed_type","property_last_updated","host_id","host_response_time","host_response_rate","host_nr_listings","booking_price_covers","booking_min_nights","booking_max_nights","booking_availability_30","booking_availability_60","booking_availability_90","booking_availability_365","booking_cancel_policy","reviews_num","reviews_first","reviews_last","reviews_rating","reviews_acc","reviews_cleanliness","reviews_checkin","reviews_communication","reviews_location","reviews_per_month","zipcode_class","dist_nearest_city_center","type_class","host_location_country","host_verified_amount","years_as_host","reviews_num_cat","review_period","review_period_was_missing","profile_pic","exact_location","instant_bookable","superhost","identified_host"
80,3.02060153370364,"Entire home/apt",4,1,1,2,"Real Bed","5 days ago",30520869,"a few days or more",30,1,2,1,1125,28,41,71,72,"flexible",12,"2016-11-13","2017-04-22",90,10,9,10,10,9,2.02,64.5296551724138,0.0554784099629839,67.7696647324307,"BE",4,8,2,160,0,"1","1","0","0","1"
60,2.88746292599211,"Entire home/apt",2,1,1,1,"Real Bed","yesterday",3052438,"within a day",100,1,1,2,14,0,3,3,3,"moderate",3,"2017-04-26","2017-05-06",93,9,9,10,10,9,3,68.9073324336482,0.025796257506988,67.7696647324307,"BE",3,11,1,10,0,"1","0","0","0","0"
160,3.31418399446258,"Private room",2,1,1,1,"Real Bed","today",30524577,"within an hour",100,10,1,1,1125,9,21,32,273,"flexible",1,"2016-05-05","2016-05-05",91.6928794992175,9.46938775510204,9.21165162808945,9.60895170789164,9.6212982937831,9.24135899450118,0.08,68.9073324336482,0.00234714990618934,67.7696647324307,"BE",3,8,1,0,0,"1","0","0","0","0"
62,2.90299197642726,"Private room",4,1,1,4,"Real Bed","today",30524577,"within an hour",100,10,1,1,1125,17,42,58,317,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.00185640414488195,67.7696647324307,"BE",3,8,3,NA,1,"1","0","0","0","0"
69,2.95301439063493,"Private room",2,1,1,1,"Real Bed","today",30524577,"within an hour",100,10,1,1,1125,5,20,35,287,"flexible",1,"2016-04-18","2016-04-18",91.6928794992175,9.46938775510204,9.21165162808945,9.60895170789164,9.6212982937831,9.24135899450118,0.08,68.9073324336482,0.0012513999569856,67.7696647324307,"BE",3,8,1,0,0,"1","1","0","0","0"
75,2.99133621852285,"Private room",4,1,1,4,"Real Bed","today",30524577,"within an hour",100,10,1,1,1125,8,15,15,241,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.00259235367490503,67.7696647324307,"BE",3,8,3,NA,1,"1","1","0","0","0"
119,3.19330319175039,"Entire home/apt",2,1,0,1,"Real Bed","today",30524577,"within an hour",100,10,1,1,1000,3,16,29,120,"flexible",4,"2016-04-17","2016-10-05",93,9,10,10,10,10,0.31,68.9073324336482,0.00311706553331219,67.7696647324307,"BE",3,8,1,171,0,"1","0","0","0","0"
54,2.83693353399645,"Entire home/apt",2,1,0,1,"Real Bed","today",30524577,"within an hour",100,10,1,1,10000,7,27,42,159,"flexible",5,"2016-04-08","2017-04-16",80,8,9,9,8,9,0.38,68.9073324336482,0.00136216334035995,67.7696647324307,"BE",3,8,1,373,0,"1","1","1","0","0"
350,3.60414611331642,"Entire home/apt",2,1,0,1,"Real Bed","today",30524577,"within an hour",100,10,1,1,10000,21,47,69,191,"flexible",3,"2016-04-17","2017-03-25",87,10,10,9,9,10,0.23,68.9073324336482,0.00203758599720414,67.7696647324307,"BE",3,8,1,342,0,"1","1","0","0","0"
139,3.25754552556961,"Entire home/apt",2,1,0,2,"Real Bed","today",30524577,"within an hour",100,10,1,1,99,15,29,54,54,"moderate",22,"2015-04-23","2016-08-10",85,9,10,10,9,9,0.88,68.9073324336482,0.00171195831066707,67.7696647324307,"BE",3,8,3,475,0,"1","1","0","0","0"
80,3.02060153370364,"Private room",2,1,1,2,"Real Bed","today",30524577,"within an hour",100,10,1,1,1125,7,20,36,277,"flexible",1,"2016-09-24","2016-09-24",80,10,10,10,10,10,0.13,68.9073324336482,0.00118075232247578,67.7696647324307,"BE",3,8,1,0,0,"1","1","0","0","0"
65,2.92520842621306,"Entire home/apt",2,1,1,1,"Real Bed","2 weeks ago",30524577,"within an hour",100,10,1,2,1125,30,60,90,365,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0252272292516836,67.7696647324307,"BE",3,8,3,NA,1,"1","1","0","0","0"
75,2.99133621852285,"Private room",1,1,1,1,"Real Bed","19 months ago",30525273,"",88.705550635918,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0249518897169954,67.7696647324307,"BE",2,8,3,NA,1,"1","0","0","0","0"
30,2.53656648225296,"Entire home/apt",4,2,2,2,"Real Bed","15 months ago",30529416,"within a day",75,4,1,14,1125,30,60,90,365,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0256956232696599,67.7696647324307,"BE",3,8,3,NA,1,"1","1","0","0","0"
169,3.33582498159672,"Entire home/apt",2,1,1,1,"Real Bed","3 weeks ago",30529416,"within a day",75,4,1,14,1125,30,60,90,365,"flexible",1,"2016-06-18","2016-06-18",80,10,8,10,10,10,0.09,68.9073324336482,0.0146770720256023,67.7696647324307,"BE",3,8,1,0,0,"1","1","0","0","0"
50,2.79940753029994,"Entire home/apt",4,2,2,2,"Real Bed","8 months ago",30529416,"within a day",75,4,1,14,1125,30,60,90,365,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.00987424886308813,67.7696647324307,"BE",3,8,3,NA,1,"1","1","0","0","0"
95,3.09687379393877,"Private room",2,1,1,1,"Real Bed","8 months ago",30529416,"within a day",75,4,1,14,1125,30,60,90,365,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0231164269030301,67.7696647324307,"BE",3,8,3,NA,1,"1","1","0","0","0"
65,2.92520842621306,"Entire home/apt",2,1,1,1,"Real Bed","15 months ago",30537225,"",92.4125083648795,1,1,2,1125,0,0,0,0,"flexible",1,"2015-07-14","2015-07-14",80,10,6,8,10,6,0.05,68.9073324336482,0.0157311410009368,67.7696647324307,"BE",4,8,1,0,0,"1","1","0","0","1"
60,2.88746292599211,"Entire home/apt",3,1,2,3,"Real Bed","22 months ago",30559139,"",88.705550635918,1,1,5,20,0,0,0,0,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0317850384430444,67.7696647324307,"BE",2,8,3,NA,1,"1","1","1","0","0"
130,3.23008626511199,"Private room",2,1,1,1,"Real Bed","20 months ago",30571641,"",88.705550635918,1,1,2,1125,0,0,0,0,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0251128457721109,67.7696647324307,"BE",2,8,3,NA,1,"1","1","1","0","0"
48,2.77928867412961,"Entire home/apt",6,2,3,3,"Real Bed","5 weeks ago",30576634,"within a day",80,2,1,2,1125,0,0,27,299,"moderate",7,"2015-05-03","2015-12-29",80,9,8,9,8,9,0.28,64.5296551724138,0.0575008081888261,67.7696647324307,"BE",3,8,2,240,0,"1","1","0","0","0"
88,3.06319719747461,"Entire home/apt",3,1,0,2,"Real Bed","5 months ago",30577043,"within an hour",100,1,1,3,1125,30,60,90,365,"flexible",2,"2015-06-01","2015-08-17",100,10,8,10,10,8,0.08,64.5296551724138,0.0599422052940267,67.7696647324307,"BE",4,8,1,77,0,"1","1","0","0","1"
38,2.66123587425299,"Entire home/apt",3,1,1,2,"Real Bed","a week ago",30578860,"within a day",80,1,1,1,1125,17,39,53,118,"moderate",35,"2015-05-13","2017-04-23",86,9,8,10,9,9,1.44,68.9073324336482,0.0219783199090237,67.7696647324307,"BE",4,8,3,711,0,"1","1","0","0","1"
51,2.80911346974305,"Entire home/apt",1,1,0,1,"Real Bed","4 days ago",30583727,"within an hour",100,1,1,2,1125,11,11,11,261,"moderate",11,"2016-03-28","2017-03-18",94,10,9,10,10,9,0.81,68.9073324336482,0.0216928944750265,67.7696647324307,"other",4,8,2,355,0,"1","0","0","0","0"
70,2.95966893810484,"Entire home/apt",6,1,3,6,"Real Bed","2 weeks ago",30607949,"within a day",100,1,2,2,1125,7,13,26,268,"strict",122,"2015-04-13","2017-04-22",96,10,10,10,10,9,4.83,68.9073324336482,0.0108976957308108,67.7696647324307,"BE",4,8,3,740,0,"1","1","0","1","1"
45,2.74717504836518,"Private room",2,1,1,1,"Real Bed","2 weeks ago",30610467,"within an hour",100,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0344042245929313,67.7696647324307,"BE",3,8,3,NA,1,"1","0","1","0","0"
70,2.95966893810484,"Entire home/apt",3,1,1,2,"Real Bed","4 months ago",30621811,"",91.1814050915851,1,1,7,28,0,0,0,0,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0504071210165763,67.7696647324307,"NL",2,8,3,NA,1,"1","1","0","0","0"
50,2.79940753029994,"Entire home/apt",7,1,3,4,"Real Bed","4 days ago",30640849,"within an hour",100,1,4,2,1125,0,0,0,128,"strict",46,"2015-06-14","2017-04-24",84,9,8,9,10,9,1.98,68.9073324336482,0.0180414114464437,67.7696647324307,"BE",3,8,3,680,0,"1","1","1","0","0"
100,3.11918129540432,"Entire home/apt",4,1,1,2,"Real Bed","11 months ago",30657431,"",90.5590295003987,1,1,1,1125,0,0,0,0,"moderate",8,"2016-02-10","2016-05-17",98,10,10,10,10,9,0.53,68.9073324336482,0.0488853923493045,67.7696647324307,"BE",3,8,2,97,0,"1","1","0","0","0"
190,3.38142495208465,"Private room",2,2.5,1,1,"Real Bed","4 months ago",30660983,"",88.705550635918,1,1,7,1125,0,0,0,0,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0601964082575014,67.7696647324307,"BE",2,8,3,NA,1,"1","0","0","0","0"
92,3.08281240240896,"Entire home/apt",4,1,1,1,"Real Bed","a week ago",30662666,"within an hour",100,1,3,2,60,0,1,10,92,"strict",52,"2016-06-16","2017-05-08",89,9,9,10,10,8,4.76,64.5296551724138,0.0295666045130593,67.7696647324307,"BE",6,8,3,326,0,"1","1","1","0","1"
34,2.60324358565486,"Private room",1,1,1,1,"Real Bed","never",30666225,"",86.8520717714372,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0233029661957336,67.7696647324307,"BE",1,8,3,NA,1,"1","1","0","0","0"
70,2.95966893810484,"Entire home/apt",2,1,1,1,"Real Bed","3 weeks ago",30683495,"within an hour",100,1,1,1,1125,11,32,62,62,"flexible",14,"2017-03-26","2017-04-30",99,10,10,10,10,10,8.75,68.9073324336482,0.0317933201609402,67.7696647324307,"BE",6,8,2,35,0,"1","1","0","0","1"
110,3.16008337484783,"Private room",2,1.5,1,1,"Real Bed","25 months ago",30689892,"",92.4125083648795,1,1,1,1125,0,0,0,0,"moderate",5,"2015-04-30","2015-05-06",100,9,9,10,10,9,0.2,64.5296551724138,0.0419306045715591,67.7696647324307,"BE",4,8,1,6,0,"1","1","0","0","1"
129,3.22689704888546,"Entire home/apt",4,1,1,1,"Real Bed","8 months ago",30691804,"",90.5590295003987,1,2,2,1125,0,0,0,0,"moderate",2,"2015-04-21","2015-08-23",70,9,6,10,9,8,0.08,68.9073324336482,0.0155110714581365,67.7696647324307,"BE",3,8,1,124,0,"1","1","0","0","0"
210,3.41962800178691,"Entire home/apt",3,1,1,1,"Real Bed","25 months ago",30698403,"",92.4125083648795,1,1,13,39,0,0,0,0,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0199878484954941,67.7696647324307,"BE",4,8,3,NA,1,"1","1","0","0","1"
87,3.05812839149245,"Entire home/apt",2,1,1,1,"Real Bed","11 months ago",30704029,"",90.5590295003987,1,1,3,1125,0,0,0,0,"strict",1,"2015-06-22","2015-06-22",100,10,8,10,10,10,0.04,64.5296551724138,0.0607888273148117,67.7696647324307,"BE",3,8,1,0,0,"1","1","0","0","0"
95,3.09687379393877,"Entire home/apt",3,1,0,1,"Real Bed","a week ago",30705128,"within an hour",100,2,1,2,60,26,56,86,86,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0189991168744446,67.7696647324307,"FR",4,8,3,NA,1,"1","0","1","0","0"
132,3.23637859029637,"Entire home/apt",8,1,4,4,"Real Bed","2 weeks ago",3071021,"",92.6435664465134,1,5,3,1125,0,0,30,305,"strict",10,"2015-06-25","2016-08-16",96,10,10,10,10,9,0.44,57.8260869565217,0.0778265759196026,67.7696647324307,"BE",5,11,2,418,0,"1","1","0","0","1"
30,2.53656648225296,"Entire home/apt",3,1,1,2,"Real Bed","3 months ago",3071381,"",92.6435664465134,1,1,2,1125,0,0,0,81,"flexible",1,"2017-02-05","2017-02-05",100,10,10,10,10,10,0.32,68.9073324336482,0.0224092152106428,67.7696647324307,"BE",5,11,1,0,0,"1","1","0","0","1"
120,3.19681016220175,"Entire home/apt",2,1,1,1,"Real Bed","21 months ago",30717772,"",90.5590295003987,1,1,3,1125,0,0,0,0,"strict",2,"2015-06-22","2015-07-27",100,10,10,10,10,10,0.09,68.9073324336482,0.0174159034317349,67.7696647324307,"BE",3,8,1,35,0,"1","1","0","0","0"
37,2.64743792917383,"Private room",2,1,1,2,"Real Bed","3 months ago",30721416,"a few days or more",0,1,1,1,1125,30,60,90,91,"moderate",6,"2015-04-21","2015-06-26",80,9,9,9,9,9,0.24,68.9073324336482,0.0291728106504512,67.7696647324307,"BE",3,8,2,66,0,"1","0","0","0","0"
37,2.64743792917383,"Private room",2,1,1,2,"Real Bed","a week ago",30758110,"within a day",85,4,2,1,1125,3,33,59,334,"flexible",13,"2015-05-03","2016-11-27",87,10,9,9,9,8,0.53,64.5296551724138,0.0359644719142948,67.7696647324307,"BE",4,8,2,574,0,"1","1","0","0","1"
43,2.7243262077351,"Entire home/apt",4,1,2,4,"Real Bed","3 weeks ago",30758110,"within a day",85,4,4,1,1125,4,34,64,339,"flexible",26,"2015-05-05","2017-04-02",86,9,8,9,9,8,1.06,64.5296551724138,0.0374179608132468,67.7696647324307,"BE",4,8,3,698,0,"1","1","0","0","1"
120,3.19681016220175,"Private room",2,1,1,2,"Real Bed","a week ago",30758110,"within a day",85,4,1,1,1125,3,31,61,336,"flexible",22,"2015-09-13","2016-12-18",91,10,10,10,10,9,1.09,64.5296551724138,0.0379344551999886,67.7696647324307,"BE",4,8,3,462,0,"1","1","0","0","1"
50,2.79940753029994,"Private room",2,1,1,1,"Real Bed","today",30766980,"within a few hours",85,6,2,1,1125,13,25,33,262,"strict",54,"2015-04-16","2017-04-17",97,10,10,10,10,10,2.15,68.9073324336482,0.00762714462431952,67.7696647324307,"BE",3,8,3,732,0,"1","1","0","0","0"
70,2.95966893810484,"Entire home/apt",3,1,1,1,"Real Bed","today",30766980,"within a few hours",85,6,2,1,1125,12,21,21,228,"strict",47,"2015-06-14","2017-04-17",96,10,10,10,10,10,2.03,68.9073324336482,0.00695085928922122,67.7696647324307,"BE",3,8,3,673,0,"1","1","0","0","0"
60,2.88746292599211,"Entire home/apt",15,7,7,13,"Real Bed","today",30766980,"within a few hours",85,6,10,2,1125,13,25,36,265,"strict",24,"2016-02-03","2017-02-27",98,10,10,10,10,10,1.56,68.9073324336482,0.00851659843718239,67.7696647324307,"BE",3,8,3,390,0,"1","1","0","0","0"
25,2.43668414427245,"Private room",1,1,1,1,"Real Bed","today",30766980,"within a few hours",85,6,1,2,1125,13,25,35,264,"strict",28,"2015-05-03","2016-11-03",99,10,10,10,10,10,1.14,68.9073324336482,0.00742398856276947,67.7696647324307,"BE",3,8,3,550,0,"1","1","0","0","0"
70,2.95966893810484,"Private room",2,1,1,1,"Real Bed","today",30766980,"within a few hours",85,6,2,1,1125,22,42,65,322,"strict",27,"2015-06-14","2016-12-08",96,10,10,10,10,10,1.16,68.9073324336482,0.00908255939383916,67.7696647324307,"BE",3,8,3,543,0,"1","1","0","0","0"
43,2.7243262077351,"Private room",3,1,1,1,"Real Bed","today",30766980,"within a few hours",85,6,2,2,1125,13,25,36,265,"strict",17,"2015-06-18","2017-04-21",98,10,10,10,10,10,0.74,68.9073324336482,0.00917719799372461,67.7696647324307,"BE",3,8,2,673,0,"1","1","0","0","0"
18,2.2481438563435,"Private room",2,2,1,1,"Real Bed","16 months ago",30775530,"",90.5590295003987,1,1,2,30,0,0,0,0,"moderate",3,"2015-05-10","2015-06-07",93,9,8,9,7,7,0.12,68.9073324336482,0.0261191168863569,67.7696647324307,"BE",3,8,1,28,0,"1","1","0","0","0"
38,2.66123587425299,"Private room",1,1,1,1,"Real Bed","today",3081030,"within a few hours",100,1,1,1,1125,5,30,36,36,"moderate",43,"2016-05-20","2017-05-07",98,10,10,10,10,10,3.63,68.9073324336482,0.0113595322261432,67.7696647324307,"BE",3,11,3,352,0,"1","1","0","1","0"
70,2.95966893810484,"Private room",2,1,1,1,"Real Bed","3 weeks ago",3081229,"within a few hours",100,1,1,2,30,5,5,5,133,"flexible",37,"2016-10-30","2017-05-07",96,10,10,10,10,9,5.78,68.9073324336482,0.0223939414826181,67.7696647324307,"BE",5,11,3,189,0,"1","0","0","1","1"
40,2.68758727216782,"Entire home/apt",3,1,1,1,"Real Bed","today",30817971,"within a day",67,1,1,5,1125,0,0,9,266,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0375095613956667,67.7696647324307,"BE",6,8,3,NA,1,"1","1","0","0","1"
72,2.97264719144249,"Private room",2,1,1,1,"Real Bed","5 days ago",30857125,"within a few hours",100,1,1,1,1125,4,4,13,13,"flexible",3,"2016-05-03","2016-07-25",80,8,8,9,8,9,0.24,68.9073324336482,0.0128802702578492,67.7696647324307,"BE",3,8,1,83,0,"1","0","0","0","0"
69,2.95301439063493,"Entire home/apt",2,1,1,1,"Real Bed","today",3085844,"",92.6435664465134,1,1,5,1125,6,36,66,341,"strict",10,"2015-08-09","2017-03-01",94,10,9,10,10,9,0.47,68.9073324336482,0.0307379207257936,67.7696647324307,"BE",5,11,2,570,0,"1","0","0","0","1"
62,2.90299197642726,"Entire home/apt",6,2,2,3,"Real Bed","11 months ago",30859770,"",96.119466093841,1,1,2,1125,0,0,0,0,"flexible",1,"2016-08-16","2016-08-16",60,6,8,8,8,8,0.11,68.9073324336482,0.033691375396105,67.7696647324307,"BE",6,8,1,0,0,"1","0","0","0","1"
70,2.95966893810484,"Private room",2,1,1,1,"Real Bed","yesterday",3087665,"within an hour",100,1,1,1,31,28,58,88,178,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0348315280354638,67.7696647324307,"BE",4,11,3,NA,1,"1","0","0","0","1"
95,3.09687379393877,"Entire home/apt",2,1,1,1,"Real Bed","today",30886574,"within an hour",100,1,1,3,1125,16,40,56,322,"strict",69,"2015-05-26","2017-05-01",98,10,10,10,10,9,2.88,64.5296551724138,0.0395074950450332,73.7420634920635,"BE",5,8,3,706,0,"1","1","0","1","1"
40,2.68758727216782,"Private room",1,1,1,1,"Real Bed","yesterday",30887496,"within an hour",100,1,1,1,30,16,16,16,53,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0284586778311497,67.7696647324307,"BE",2,8,3,NA,1,"1","1","1","0","0"
70,2.95966893810484,"Private room",2,1,1,1,"Real Bed","22 months ago",30892220,"",83.3378516581713,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0174663836443682,67.7696647324307,"other",1,8,3,NA,1,"1","1","0","0","0"
40,2.68758727216782,"Entire home/apt",2,1,1,1,"Real Bed","2 weeks ago",3090043,"",88.9366087175519,1,1,5,60,15,15,37,78,"strict",154,"2012-08-15","2017-01-05",95,9,10,10,10,10,2.67,68.9073324336482,0.00489772699034173,67.7696647324307,"BE",3,11,3,1604,0,"1","1","0","0","0"
59,2.87946722092524,"Entire home/apt",2,1,0,1,"Real Bed","4 days ago",3090697,"within a few hours",100,1,1,2,1125,26,56,86,361,"strict",26,"2016-01-03","2017-04-26",100,10,10,10,10,9,1.58,68.9073324336482,0.0301719877385844,67.7696647324307,"BE",4,11,3,479,0,"1","1","0","1","1"
80,3.02060153370364,"Entire home/apt",4,1,1,2,"Real Bed","6 days ago",30911463,"within an hour",100,2,2,2,1125,18,48,78,139,"strict",15,"2016-05-30","2017-05-02",88,9,9,10,10,9,1.3,68.9073324336482,0.0110482608211191,67.7696647324307,"BE",3,8,2,337,0,"1","1","1","0","0"
45,2.74717504836518,"Entire home/apt",4,1,1,1,"Real Bed","6 days ago",30911463,"within an hour",100,2,1,2,60,23,53,83,150,"moderate",13,"2017-03-22","2017-05-02",86,9,8,9,9,9,7.96,68.9073324336482,0.0125310882305395,67.7696647324307,"BE",3,8,2,41,0,"1","1","1","0","0"
39,2.67461122454351,"Entire home/apt",2,1,1,1,"Real Bed","19 months ago",30911631,"",90.5590295003987,1,1,2,28,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.00431325851801771,67.7696647324307,"BE",3,8,3,NA,1,"1","0","0","0","0"
75,2.99133621852285,"Entire home/apt",4,1,2,4,"Real Bed","2 months ago",30917531,"within a day",100,1,2,2,15,0,0,0,0,"moderate",7,"2015-04-22","2016-09-23",91,9,9,9,10,9,0.28,64.5296551724138,0.0283557388347543,67.7696647324307,"BE",4,8,2,520,0,"1","1","0","0","1"
70,2.95966893810484,"Shared room",2,1,1,1,"Real Bed","2 months ago",30924336,"a few days or more",33,1,1,1,7,30,60,90,365,"flexible",12,"2015-09-29","2016-11-13",80,8,8,9,9,9,0.61,68.9073324336482,0.0306922077850082,37.375,"BE",4,8,2,411,0,"1","1","0","0","1"
95,3.09687379393877,"Entire home/apt",4,1,1,3,"Real Bed","3 months ago",30949369,"",94.2659872293602,1,1,10,30,0,0,0,159,"flexible",1,"2016-08-08","2016-08-08",80,10,8,10,10,10,0.11,68.9073324336482,0.0246127725165215,67.7696647324307,"BE",5,8,1,0,0,"1","1","0","0","1"
80,3.02060153370364,"Private room",1,1,1,1,"Real Bed","4 weeks ago",30952164,"within an hour",100,2,1,4,1125,0,17,39,313,"flexible",1,"2016-12-09","2016-12-09",100,10,10,10,10,10,0.2,68.9073324336482,0.051911116360069,67.7696647324307,"BE",3,8,1,0,0,"1","0","0","0","0"
22,2.36465137061957,"Private room",1,1,2,1,"Real Bed","4 weeks ago",30952164,"within an hour",100,2,1,4,1125,6,30,50,325,"flexible",1,"2016-09-15","2016-09-15",80,6,10,8,6,8,0.13,68.9073324336482,0.0535153411470336,67.7696647324307,"BE",3,8,1,0,0,"1","0","0","0","0"
35,2.61847066597023,"Entire home/apt",4,2,2,2,"Real Bed","22 months ago",30953190,"",88.705550635918,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0562312739880196,67.7696647324307,"BE",2,8,3,NA,1,"1","1","0","0","0"
30,2.53656648225296,"Entire home/apt",2,1,1,1,"Real Bed","today",30955046,"within an hour",100,1,1,3,1125,8,8,38,313,"moderate",25,"2015-06-07","2017-04-23",97,10,10,10,10,10,1.07,64.5296551724138,0.0501105328104902,67.7696647324307,"BE",5,8,3,686,0,"1","1","0","0","1"
39,2.67461122454351,"Private room",2,1,1,1,"Real Bed","4 days ago",30958170,"within an hour",90,1,1,3,1125,12,42,72,73,"flexible",29,"2016-09-21","2017-04-30",98,10,10,10,10,10,3.77,68.9073324336482,0.0273638542588101,67.7696647324307,"BE",4,8,3,221,0,"1","1","0","1","1"
180,3.36049580128156,"Entire home/apt",2,1,1,1,"Real Bed","4 days ago",30962183,"within an hour",100,1,1,2,1125,11,16,38,313,"strict",14,"2016-04-21","2017-05-07",98,10,9,10,10,9,1.09,64.5296551724138,0.0286642884444294,67.7696647324307,"BE",3,8,2,381,0,"1","1","0","0","0"
50,2.79940753029994,"Entire home/apt",4,1,0,2,"Real Bed","today",30964329,"within an hour",100,1,1,2,1125,6,19,37,283,"flexible",119,"2015-05-22","2017-04-20",90,9,9,10,10,9,4.97,68.9073324336482,0.0104543957991389,67.7696647324307,"BE",4,8,3,699,0,"1","0","1","0","1"
53,2.82786752014613,"Entire home/apt",3,1,1,1,"Real Bed","2 weeks ago",30973396,"within a few hours",100,1,1,5,1125,0,6,28,303,"flexible",6,"2015-05-25","2017-04-16",97,10,9,9,10,9,0.25,64.5296551724138,0.0467192918069615,67.7696647324307,"BE",3,8,2,692,0,"1","1","0","0","0"
40,2.68758727216782,"Entire home/apt",2,1,1,1,"Real Bed","6 months ago",30974105,"",90.5590295003987,1,1,4,1125,0,0,0,90,"moderate",11,"2015-05-19","2016-04-26",89,10,9,10,10,9,0.46,68.9073324336482,0.0160359146092759,67.7696647324307,"BE",3,8,2,343,0,"1","1","0","0","0"
39,2.67461122454351,"Entire home/apt",4,1,2,2,"Real Bed","3 days ago",30978532,"within an hour",100,1,1,2,1125,5,7,12,240,"strict",58,"2015-12-30","2017-04-10",94,10,10,10,10,10,3.5,68.9073324336482,0.00254053085851946,67.7696647324307,"BE",6,8,3,467,0,"1","0","0","0","1"
35,2.61847066597023,"Entire home/apt",4,1.5,2,2,"Real Bed","1 week ago",30982140,"within an hour",100,1,1,4,1125,0,0,0,127,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0248010967677476,67.7696647324307,"BE",7,8,3,NA,1,"1","0","0","0","1"
65,2.92520842621306,"Entire home/apt",4,1.5,1,3,"Real Bed","2 weeks ago",31042303,"within an hour",100,4,3,1,1125,3,15,32,293,"moderate",44,"2016-11-06","2017-05-06",90,10,8,10,9,9,7.14,68.9073324336482,0.0142631562671738,73.7420634920635,"BE",4,8,3,181,0,"1","0","0","0","1"
