"target","bc_target","property_room_type","property_max_guests","property_bathrooms","property_bedrooms","property_beds","property_bed_type","property_last_updated","host_id","host_response_time","host_response_rate","host_nr_listings","booking_price_covers","booking_min_nights","booking_max_nights","booking_availability_30","booking_availability_60","booking_availability_90","booking_availability_365","booking_cancel_policy","reviews_num","reviews_first","reviews_last","reviews_rating","reviews_acc","reviews_cleanliness","reviews_checkin","reviews_communication","reviews_location","reviews_per_month","property_zip_missing","zipcode_class","dist_nearest_city_center","type_class","property_last_updated_numerical","Outlet covers","Fireplace guards","Grab-rails for shower and toilet","Table corner guards","Washer / Dryer","Free parking on street","Disabled parking spot","Flat smooth pathway to front door","Keypad","Single level home","host_location_country","host_verified_amount","years_as_host","category_30_low","category_30_medium","category_30_high","category_60_low","category_60_medium","category_60_high","category_90_low","category_90_medium","category_90_high","category_365_low","category_365_medium","category_365_high","reviews_num_cat","review_period","review_period_was_missing","profile_pic","exact_location","instant_bookable","superhost","identified_host","summary_score","property_sqfeet","property_type","property_zipcode"
110,3.16008337484783,"Private room",2,1,1,1,"Real Bed","a week ago",110900089,"within a few hours",100,1,1,3,5,0,0,0,13,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,67.4595649749024,0.0167858262393517,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"BE",5,6,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","0","0","0",0,NA,"House","1050"
85,3.04778102599245,"Entire home/apt",2,1,0,1,"Real Bed","today",38997331,"within an hour",100,2,1,2,30,0,0,9,9,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,0,65.1989795918367,0.0505535693313738,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",1,8,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","1","0","0",-2,NA,"Apartment","2140"
35,2.61847066597023,"Entire home/apt",2,1,1,1,"Real Bed","10 months ago",15458415,"",91.835718285957,1,1,2,1125,0,0,0,0,"flexible",1,"2016-08-29","2016-08-29",100,10,10,10,10,10,0.12,0,73.3092485549133,0.0276888200455286,67.7722584719007,310,0,0,0,0,0,0,0,0,0,0,"BE",4,9,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"1","1","0","0","1",2,NA,"Apartment","1190"
59,2.87946722092524,"Private room",2,1,1,1,"Real Bed","3 days ago",27418032,"within a few hours",100,1,1,3,30,9,28,44,318,"strict",81,"2015-03-05","2017-04-29",91,10,9,10,10,9,3.05,0,69.862012987013,0.0229049271236544,67.7722584719007,1095,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,1,0,0,1,0,0,1,0,0,0,1,3,786,0,"1","1","0","0","0",0,NA,"Apartment","1060"
25,2.43668414427245,"Private room",1,1,1,1,"Real Bed","today",27083050,"within a day",67,1,1,4,1125,0,0,0,20,"strict",3,"2016-09-01","2016-09-14",100,10,10,10,10,10,0.36,0,68.7899101589496,0.0517468602467766,56.8863636363636,0,0,0,0,0,0,0,0,0,0,0,"BE",3,8,1,0,0,1,0,0,1,0,0,1,0,0,1,13,0,"1","1","0","0","0",0,NA,"Other","1040"
75,2.99133621852285,"Entire home/apt",4,1,1,2,"Real Bed","today",34416465,"within an hour",100,23,2,2,1125,19,49,74,127,"strict",17,"2015-11-23","2017-04-25",80,9,8,9,8,9,0.95,0,67.4595649749024,0.00455868607570546,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,0,1,0,0,1,0,0,1,0,1,0,2,519,0,"1","1","1","0","0",2,NA,"Apartment","2000"
57,2.86298429832729,"Entire home/apt",4,1,2,2,"Real Bed","2 weeks ago",30433649,"within an hour",100,1,2,2,1125,11,18,35,35,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,0,67.4595649749024,0.0464925917457639,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",4,8,0,1,0,0,1,0,0,1,0,1,0,0,3,NA,1,"1","1","1","0","1",3,NA,"Apartment","2600"
80,3.02060153370364,"Private room",3,1,1,3,"Real Bed","3 months ago",44451644,"within a day",70,2,1,1,1125,25,55,85,85,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,67.4595649749024,0.0180138532363377,67.7722584719007,93,0,0,0,0,0,0,0,0,0,0,"other",2,8,0,0,1,0,0,1,0,0,1,0,1,0,3,NA,1,"1","1","0","0","0",6,NA,"Apartment","1210"
132,3.23637859029637,"Private room",2,1,1,1,"Real Bed","2 weeks ago",16992387,"within a day",70,1,1,2,25,0,0,12,12,"flexible",1,"2017-04-05","2017-04-23",100,10,10,8,10,10,0.86,0,63.8238434163701,0.025376719777917,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",7,9,1,0,0,1,0,0,0,1,0,1,0,0,1,18,0,"1","1","0","0","1",0,NA,"Apartment","1030"
65,2.92520842621306,"Entire home/apt",1,1,1,1,"Real Bed","2 weeks ago",23082521,"within a few hours",99,79,1,28,1125,0,0,5,280,"strict",2,"2015-10-09","2017-04-13",70,10,9,9,10,7,0.1,0,68.7899101589496,0.0288597153105761,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",5,9,1,0,0,1,0,0,1,0,0,0,1,0,1,552,0,"1","0","0","0","1",1,NA,"Apartment","1000"
55,2.84580327119655,"Entire home/apt",2,1,1,1,"Real Bed","13 months ago",47573445,"",90.4512018308289,1,1,1,1125,0,0,0,0,"moderate",1,"2016-04-05","2016-04-05",91.7101661779081,9.45855811672388,9.21034567295906,9.61221486387049,9.62401960784314,9.23926380368098,0.08,0,61.6788990825688,0.0395289307877535,67.7722584719007,403,0,0,0,0,0,0,0,0,0,0,"BE",3,8,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"1","1","0","0","0",4,NA,"Apartment","1081"
20,2.30984502523806,"Entire home/apt",2,1,0,1,"Real Bed","2 weeks ago",14926602,"within an hour",100,1,1,4,1125,9,19,49,78,"moderate",24,"2016-10-03","2017-04-28",99,10,10,10,10,9,3.29,0,67.4595649749024,0.045138139095449,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",6,9,0,1,0,0,1,0,0,1,0,0,1,0,3,207,0,"1","0","0","1","1",-1,NA,"Apartment","1090"
69,2.95301439063493,"Entire home/apt",2,1,1,1,"Real Bed","8 months ago",10615169,"",89.3462250310473,1,2,2,20,0,0,0,0,"moderate",8,"2015-07-18","2016-09-01",87,9,9,9,9,9,0.36,0,67.4595649749024,0.0207944400734479,67.7722584719007,248,0,0,0,0,0,0,0,0,0,0,"BE",3,10,1,0,0,1,0,0,1,0,0,1,0,0,2,411,0,"1","1","1","0","0",0,NA,"Apartment","1050"
39,2.67461122454351,"Private room",2,1,1,1,"Pull-out Sofa","4 days ago",12532910,"within a few hours",100,1,1,1,4,1,15,33,33,"flexible",42,"2016-07-18","2017-05-02",97,10,9,10,10,9,4.26,0,65.1989795918367,0.0173143127302359,67.7722584719007,1460,0,0,0,0,0,0,0,0,0,0,"BE",4,9,0,1,0,0,1,0,0,1,0,1,0,0,3,288,0,"1","1","0","0","1",2,NA,"Apartment","1080"
80,3.02060153370364,"Private room",1,1.5,1,1,"Real Bed","5 days ago",33481052,"within an hour",100,5,1,1,1125,0,0,0,0,"moderate",3,"2015-06-21","2015-09-22",100,10,9,10,10,9,0.13,0,65.1989795918367,0.0302889775300454,70.21875,1825,0,0,0,0,0,0,0,0,0,0,"BE",5,8,1,0,0,1,0,0,1,0,0,1,0,0,1,93,0,"1","0","0","0","1",0,NA,"Townhouse","2140"
30,2.53656648225296,"Private room",4,1,2,2,"Real Bed","3 days ago",33413483,"within an hour",94,4,2,1,1125,2,18,35,222,"strict",11,"2015-11-22","2017-04-15",93,10,9,10,10,10,0.62,0,61.6788990825688,0.0250811745155597,67.7722584719007,1095,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,1,0,0,1,0,0,1,0,0,1,0,2,510,0,"1","0","1","0","0",1,NA,"House","1081"
27,2.47925036017336,"Private room",2,1,1,1,"Futon","3 months ago",65767034,"within a few hours",100,1,1,2,1125,0,0,0,0,"moderate",4,"2016-06-11","2017-02-26",100,10,10,9,10,10,0.36,0,68.7899101589496,0.036123762671352,67.7722584719007,93,0,0,0,0,0,0,0,0,0,0,"BE",3,7,1,0,0,1,0,0,1,0,0,1,0,0,1,260,0,"1","1","0","0","0",2,NA,"House","1040"
120,3.19681016220175,"Shared room",1,0.5,1,1,"Real Bed","4 months ago",109800860,"within an hour",100,1,1,1,3,29,59,89,89,"flexible",1,"2017-04-26","2017-04-26",100,10,10,10,10,8,1,1,67.4595649749024,0.0368071560407673,67.7722584719007,124,0,0,0,0,0,0,0,0,0,0,"BE",2,6,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,"1","0","0","0","0",0,NA,"Apartment","1050"
79,3.01492453287086,"Entire home/apt",2,1,1,1,"Real Bed","3 days ago",117222472,"within an hour",100,1,2,1,15,18,24,54,54,"strict",11,"2017-02-27","2017-05-08",92,10,9,10,10,10,4.4,0,67.4595649749024,0.00880244689888393,70.21875,1095,0,0,0,0,0,0,0,0,0,0,"BE",2,6,0,0,1,0,1,0,0,1,0,1,0,0,2,70,0,"1","1","0","0","0",4,NA,"Townhouse","2000"
95,3.09687379393877,"Entire home/apt",5,2,2,5,"Real Bed","2 months ago",10772425,"within an hour",100,1,3,3,90,8,14,14,227,"moderate",52,"2014-01-04","2017-04-29",85,9,9,9,9,9,1.28,0,68.7899101589496,0.00607210450009299,67.7722584719007,62,0,0,0,0,0,0,0,0,0,0,"BE",4,10,0,1,0,0,1,0,0,1,0,0,1,0,3,1211,0,"1","1","0","0","1",0,NA,"House","1000"
139,3.25754552556961,"Entire home/apt",8,3,4,7,"Real Bed","6 weeks ago",34414670,"within a day",75,1,4,5,1125,0,0,9,109,"strict",2,"2017-01-03","2017-04-14",100,10,10,10,10,10,0.47,0,69.862012987013,0.0207023994337561,67.7722584719007,42,0,0,0,0,0,0,0,0,0,0,"BE",3,8,1,0,0,1,0,0,1,0,0,0,1,0,1,101,0,"1","1","1","0","0",0,NA,"House","1060"
39,2.67461122454351,"Private room",2,1,1,1,"Real Bed","3 days ago",3277945,"within a few hours",100,2,2,2,15,21,45,56,330,"moderate",42,"2013-10-01","2017-04-30",93,9,10,10,10,9,0.96,0,63.8238434163701,0.0341544987124233,67.7722584719007,1095,0,0,0,0,0,0,0,0,0,0,"BE",6,11,0,0,1,0,0,1,0,1,0,0,0,1,3,1307,0,"1","1","0","0","1",-2,151,"House","1030"
120,3.19681016220175,"Private room",2,1,1,2,"Real Bed","4 weeks ago",53925279,"within an hour",100,1,1,7,1125,29,37,37,256,"moderate",9,"2016-04-19","2017-04-30",74,8,8,9,8,8,0.7,0,67.4595649749024,0.0393459101758408,67.7722584719007,28,0,0,0,0,0,0,0,0,0,0,"BE",3,7,0,0,1,0,0,1,0,1,0,0,1,0,2,376,0,"1","1","0","0","0",0,NA,"Apartment","1020"
95,3.09687379393877,"Private room",2,1.5,1,1,"Real Bed","2 weeks ago",38136211,"within a day",83,3,1,1,1125,21,51,81,356,"moderate",7,"2015-12-05","2017-01-26",94,10,10,9,9,10,0.4,0,63.8238434163701,0.043570788297958,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,0,1,0,0,1,0,0,1,0,0,1,2,418,0,"1","1","0","0","0",1,NA,"House","1030"
55,2.84580327119655,"Private room",6,1,1,2,"Real Bed","3 weeks ago",47235724,"within an hour",90,5,4,1,1125,30,60,90,365,"strict",2,"2016-11-13","2017-04-17",50,5,4,6,6,6,0.34,0,61.6788990825688,0.0613108741068133,67.7722584719007,21,0,0,0,0,0,0,0,0,0,0,"BE",4,8,0,0,1,0,0,1,0,0,1,0,0,1,1,155,0,"1","0","0","0","1",0,NA,"House","1082"
90,3.0731335961039,"Private room",2,1,1,1,"Real Bed","5 days ago",18047504,"within an hour",100,1,1,1,1125,3,3,8,8,"moderate",28,"2015-11-02","2016-11-28",89,9,9,10,10,10,1.51,0,69.862012987013,0.0171204659957353,67.7722584719007,1825,0,0,0,0,0,0,0,0,0,0,"BE",4,9,0,1,0,0,1,0,1,0,0,1,0,0,3,392,0,"1","1","0","0","1",0,NA,"Apartment","1060"
30,2.53656648225296,"Entire home/apt",2,1,1,1,"Real Bed","a week ago",28183265,"within a few hours",100,1,1,1,1125,0,0,8,145,"flexible",11,"2016-09-17","2017-05-01",98,9,10,9,10,9,1.4,0,63.8238434163701,0.0352199566189016,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"BE",4,8,1,0,0,1,0,0,1,0,0,0,1,0,2,226,0,"1","0","0","0","1",0,NA,"Apartment","1030"
53,2.82786752014613,"Entire home/apt",8,2,2,8,"Real Bed","4 days ago",21551378,"within a few hours",100,2,1,1,1125,3,24,53,328,"flexible",9,"2015-04-24","2017-04-17",93,9,9,10,10,9,0.36,0,73.3092485549133,0.0302903542690889,67.7722584719007,1460,0,0,0,0,0,0,0,0,0,0,"BE",5,9,0,1,0,0,1,0,0,1,0,0,0,1,2,724,0,"1","1","0","1","1",2,NA,"Apartment","1190"
50,2.79940753029994,"Entire home/apt",5,1,3,3,"Real Bed","5 weeks ago",38843165,"within a day",100,1,3,14,60,0,2,32,307,"strict",2,"2016-07-27","2016-08-26",80,10,10,10,10,9,0.21,0,69.862012987013,0.0169656033141465,67.7722584719007,35,0,0,0,0,0,0,0,0,0,0,"BE",4,8,1,0,0,1,0,0,0,1,0,0,0,1,1,30,0,"1","1","0","0","1",0,NA,"Apartment","1060"
35,2.61847066597023,"Private room",2,1,1,1,"Real Bed","yesterday",1030292,"within a day",100,1,1,2,1125,19,19,19,36,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,0,63.8238434163701,0.0539292978601541,67.7722584719007,1,0,0,0,0,0,0,0,0,0,0,"BE",5,12,0,0,1,0,1,0,0,1,0,1,0,0,3,NA,1,"1","1","0","0","1",2,NA,"Apartment","1200"
71,2.96621207318362,"Entire home/apt",6,1.5,2,3,"Real Bed","5 days ago",42119455,"within a day",90,2,4,2,1125,2,6,19,60,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,68.7899101589496,0.0327466350679426,67.7722584719007,1825,0,0,0,0,0,0,0,0,0,0,"BE",2,8,0,1,0,0,1,0,0,1,0,0,1,0,3,NA,1,"1","1","0","0","0",4,NA,"Apartment","1000"
124,3.21050043726377,"Entire home/apt",4,1,2,2,"Real Bed","21 months ago",42666381,"",87.8518636247108,1,1,2,7,0,0,0,0,"flexible",1,"2015-09-06","2015-09-06",80,10,6,8,10,10,0.05,0,68.7899101589496,0.0124767652467634,67.7722584719007,651,0,0,0,0,0,0,0,0,0,0,"other",3,8,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"1","1","0","0","0",0,NA,"Apartment","1000"
89,3.06819838341036,"Entire home/apt",2,1,1,1,"Real Bed","3 days ago",6478789,"within a day",80,1,1,4,1125,27,57,87,362,"moderate",42,"2013-08-18","2017-04-30",94,10,9,10,10,10,0.93,0,68.7899101589496,0.0065571109685741,67.7722584719007,1095,0,0,0,0,0,0,0,0,0,0,"BE",4,10,0,0,1,0,0,1,0,0,1,0,0,1,3,1351,0,"1","1","0","0","0",2,NA,"Apartment","1000"
75,2.99133621852285,"Entire home/apt",1,0.5,0,1,"Pull-out Sofa","today",26735394,"within an hour",100,4,1,2,1125,18,43,73,348,"strict",2,"2015-09-21","2016-02-15",60,8,9,10,10,10,0.1,0,68.7899101589496,0.00622141706019442,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",6,8,0,0,1,0,0,1,0,0,1,0,0,1,1,147,0,"1","0","0","0","1",0,NA,"Apartment","1000"
55,2.84580327119655,"Entire home/apt",5,1,2,3,"Real Bed","today",39944963,"within an hour",100,9,1,2,1125,14,30,51,163,"moderate",26,"2016-05-22","2017-04-23",97,10,10,10,10,10,2.21,0,68.7899101589496,0.0031719791221206,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",4,8,0,0,1,0,1,0,0,1,0,0,1,0,3,336,0,"1","1","1","0","1",0,NA,"Apartment","1000"
52,2.81859705791237,"Entire home/apt",6,1.5,1,4,"Real Bed","today",2126739,"within an hour",100,6,2,2,1125,11,33,48,222,"moderate",18,"2014-10-28","2017-04-21",94,10,10,10,10,8,0.58,0,65.1989795918367,0.0183495165076452,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",5,11,0,1,0,0,1,0,0,1,0,0,1,0,2,906,0,"1","1","0","0","1",0,NA,"Apartment","1080"
45,2.74717504836518,"Entire home/apt",4,1,1,2,"Real Bed","today",2792958,"within a few hours",96,93,2,1,1125,23,41,71,332,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,0,68.7899101589496,0.0190388349093863,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",5,11,0,0,1,0,0,1,0,0,1,0,0,1,3,NA,1,"1","1","0","0","1",-15,NA,"Apartment","1000"
22,2.36465137061957,"Private room",2,1,1,1,"Real Bed","4 weeks ago",103732453,"within a day",89,2,1,1,1125,27,57,87,87,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,67.4595649749024,0.0496274025928831,67.7722584719007,28,0,0,0,0,0,0,0,0,0,0,"other",3,7,0,0,1,0,0,1,0,0,1,0,1,0,3,NA,1,"1","1","0","0","0",0,NA,"Apartment","1083"
50,2.79940753029994,"Entire home/apt",4,2,2,2,"Real Bed","a week ago",5659954,"within an hour",100,1,1,2,120,14,37,62,334,"moderate",106,"2013-08-07","2017-05-08",95,10,10,10,10,10,2.32,0,68.7899101589496,0.0500431234059071,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"BE",4,10,0,0,1,0,0,1,0,0,1,0,0,1,3,1370,0,"1","1","0","0","1",2,NA,"Apartment","1040"
50,2.79940753029994,"Entire home/apt",4,1,1,2,"Real Bed","today",2570123,"within an hour",100,3,1,5,61,8,38,68,343,"strict",20,"2013-03-31","2017-03-04",85,9,8,9,10,9,0.4,0,68.7899101589496,0.00815982207912493,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",4,11,0,1,0,0,0,1,0,0,1,0,0,1,3,1434,0,"1","1","0","0","0",3,NA,"House","1000"
45,2.74717504836518,"Private room",2,1,1,1,"Real Bed","2 weeks ago",30610467,"within an hour",100,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,67.4595649749024,0.0344042245929313,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",3,8,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","0","1","0","0",0,NA,"Apartment","1180"
75,2.99133621852285,"Entire home/apt",2,1,1,1,"Real Bed","3 weeks ago",37026753,"within a few hours",89,1,1,2,1125,0,0,0,0,"moderate",6,"2016-10-30","2017-05-02",100,10,10,10,10,10,0.94,0,68.7899101589496,0.005643739716916,67.7722584719007,21,0,0,0,0,0,0,0,0,0,0,"other",4,8,1,0,0,1,0,0,1,0,0,1,0,0,2,184,0,"1","0","0","0","1",0,NA,"Apartment","1000"
90,3.0731335961039,"Private room",2,1,1,1,"Real Bed","23 months ago",6849564,"within a day",50,2,1,1,1125,30,60,90,365,"flexible",1,"2015-06-21","2015-06-21",100,10,10,10,10,10,0.04,0,69.862012987013,0.0223074824474955,67.7722584719007,713,0,0,0,0,0,0,0,0,0,0,"BE",4,10,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,"1","1","0","0","1",0,NA,"House","1060"
39,2.67461122454351,"Entire home/apt",2,1,1,1,"Real Bed","today",11064697,"within an hour",100,3,1,2,21,10,33,63,63,"flexible",16,"2016-12-30","2017-05-06",93,10,10,10,10,9,3.66,0,68.7899101589496,0.0313209646659093,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",4,9,0,1,0,0,1,0,0,0,1,0,1,0,2,127,0,"1","1","1","0","0",0,NA,"Apartment","1040"
65,2.92520842621306,"Private room",3,1,1,2,"Real Bed","today",42216907,"within an hour",100,3,1,1,30,8,21,38,44,"strict",17,"2017-01-22","2017-04-27",87,9,10,9,10,8,4.59,0,73.3092485549133,0.0706564604392829,56.8863636363636,0,0,0,0,0,0,0,0,0,0,0,"BE",7,8,0,1,0,0,1,0,0,1,0,1,0,0,2,95,0,"1","0","1","0","1",0,NA,"Villa","2100"
55,2.84580327119655,"Private room",2,1.5,1,1,"Real Bed","today",106604383,"within an hour",100,2,2,21,1125,17,41,71,216,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,0,73.3092485549133,0.0697394041391109,67.7722584719007,0,0,0,0,0,0,0,0,0,1,0,"BE",7,7,0,0,1,0,0,1,0,0,1,0,1,0,3,NA,1,"1","1","1","0","1",1,NA,"House","2100"
48,2.77928867412961,"Entire home/apt",2,1,1,1,"Real Bed","5 months ago",44659139,"within an hour",100,4,1,1,1125,1,2,7,232,"flexible",163,"2015-09-27","2017-04-23",96,10,10,10,10,10,8.27,0,68.7899101589496,0.00430878146008675,67.7722584719007,155,0,0,0,0,0,0,0,0,0,0,"BE",4,8,0,1,0,1,0,0,1,0,0,0,1,0,3,574,0,"1","0","1","1","1",2,NA,"Apartment","1000"
50,2.79940753029994,"Private room",2,1,1,1,"Real Bed","3 days ago",6448644,"within an hour",100,1,1,1,1125,21,51,81,147,"flexible",1,"2017-05-07","2017-05-07",100,10,10,10,10,10,1,0,67.4595649749024,0.0359468075261,70.21875,1095,0,0,0,0,0,0,0,0,0,0,"BE",5,10,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,"1","1","1","0","1",0,NA,"Townhouse","2600"
50,2.79940753029994,"Entire home/apt",4,1,2,3,"Real Bed","today",1210163,"within a few hours",100,1,2,3,15,27,57,81,200,"strict",65,"2012-05-21","2017-05-02",96,9,10,10,10,10,1.07,0,67.4595649749024,0.0454380732896762,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",4,12,0,0,1,0,0,1,0,0,1,0,1,0,3,1807,0,"1","1","0","1","0",2,NA,"Apartment","1180"
55,2.84580327119655,"Entire home/apt",4,2.5,2,2,"Real Bed","a week ago",4492282,"within a day",100,2,4,2,1125,12,17,47,322,"moderate",49,"2015-01-31","2017-05-05",98,10,10,10,10,10,1.76,0,67.4595649749024,0.00331613462592098,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"BE",5,11,0,1,0,0,1,0,0,1,0,0,0,1,3,825,0,"1","1","0","0","1",6,NA,"Apartment","2000"
42,2.71242568086175,"Private room",2,1,1,2,"Real Bed","a week ago",40474891,"within an hour",100,2,1,1,1125,7,31,61,62,"moderate",126,"2015-09-01","2017-04-15",90,9,10,9,10,9,6.13,0,68.7899101589496,0.0282686239489284,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,1,0,0,1,0,0,0,1,0,1,0,3,592,0,"1","1","1","0","0",0,NA,"Apartment","1000"
30,2.53656648225296,"Entire home/apt",6,1.5,2,2,"Real Bed","8 months ago",36063491,"",94.3751738884732,3,4,1,1125,0,0,0,0,"moderate",3,"2015-07-06","2015-07-18",80,9,9,9,9,9,0.13,0,69.862012987013,0.019536997471554,67.7722584719007,248,0,0,0,0,0,0,0,0,0,0,"BE",5,8,1,0,0,1,0,0,1,0,0,1,0,0,1,12,0,"1","1","0","0","1",0,NA,"House","1060"
60,2.88746292599211,"Entire home/apt",4,1,2,2,"Real Bed","2 weeks ago",19891615,"within a few hours",100,1,2,2,1125,15,33,55,330,"moderate",13,"2014-10-24","2017-04-22",100,9,10,10,10,10,0.42,0,67.4595649749024,0.00851053601139739,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",3,9,0,0,1,0,1,0,0,1,0,0,0,1,2,911,0,"1","1","0","0","0",2,NA,"Apartment","2000"
38,2.66123587425299,"Private room",2,1,1,1,"Real Bed","5 days ago",25221853,"within a day",100,1,1,1,1125,0,18,48,139,"strict",6,"2016-01-02","2017-03-01",83,9,10,10,10,9,0.36,0,69.862012987013,0.0898074106313178,67.7722584719007,1825,0,0,0,0,0,0,0,0,0,0,"BE",3,9,1,0,0,0,1,0,0,1,0,0,1,0,2,424,0,"1","1","0","0","0",0,NA,"House","1170"
50,2.79940753029994,"Entire home/apt",4,1,1,1,"Real Bed","today",11315222,"within an hour",100,1,2,2,365,18,44,74,349,"strict",41,"2014-05-13","2017-04-22",87,10,9,9,10,9,1.13,0,69.862012987013,0.0205290240518947,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",5,9,0,0,1,0,0,1,0,0,1,0,0,1,3,1075,0,"1","0","0","0","1",0,NA,"Apartment","1060"
37,2.64743792917383,"Entire home/apt",2,1,1,1,"Real Bed","2 months ago",22748547,"within an hour",100,1,1,2,1125,30,60,90,365,"strict",2,"2015-04-23","2016-01-14",80,10,10,8,8,8,0.08,0,67.4595649749024,0.0411963034231088,67.7722584719007,62,0,0,0,0,0,0,0,0,0,0,"other",3,9,0,0,1,0,0,1,0,0,1,0,0,1,1,266,0,"1","1","1","0","0",0,NA,"Apartment","1050"
89,3.06819838341036,"Private room",6,1.5,1,6,"Real Bed","5 weeks ago",24351093,"within a few hours",91,5,2,1,1125,26,56,86,361,"flexible",27,"2015-03-27","2016-11-23",93,9,9,10,10,9,1.05,0,67.4595649749024,0.020790289512406,67.7722584719007,35,0,0,0,0,0,0,0,0,0,0,"BE",4,9,0,0,1,0,0,1,0,0,1,0,0,1,3,607,0,"1","0","0","0","1",1,NA,"Apartment","1050"
50,2.79940753029994,"Entire home/apt",3,1,1,1,"Real Bed","a week ago",46915835,"",100,1,2,3,1125,0,0,25,40,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,0,65.1989795918367,0.0384253679916795,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"NL",6,8,1,0,0,1,0,0,0,1,0,1,0,0,3,NA,1,"1","0","0","0","1",0,NA,"Apartment","2140"
75,2.99133621852285,"Private room",2,1,1,1,"Real Bed","yesterday",16574366,"within an hour",100,1,1,1,1125,9,27,52,297,"flexible",45,"2015-10-18","2017-04-28",98,10,10,10,10,10,2.37,0,68.7899101589496,0.0239587222006762,67.7722584719007,1,0,0,0,0,0,0,0,0,0,0,"BE",4,9,0,1,0,0,1,0,0,1,0,0,0,1,3,558,0,"1","1","1","1","1",2,NA,"Apartment","1000"
48,2.77928867412961,"Entire home/apt",4,1,2,2,"Real Bed","3 weeks ago",6851159,"within a few hours",100,1,1,6,1125,0,0,25,60,"flexible",2,"2016-07-10","2017-02-05",80,10,10,10,10,10,0.2,0,67.4595649749024,0.0317869323848154,67.7722584719007,21,0,0,0,0,0,0,0,0,0,0,"BE",3,10,1,0,0,1,0,0,0,1,0,0,1,0,1,210,0,"1","1","1","0","0",0,NA,"Apartment","1050"
55,2.84580327119655,"Private room",2,1,1,1,"Real Bed","today",103307201,"within an hour",100,5,1,2,1125,0,0,0,0,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,0,68.7899101589496,0.00807378880286852,62.9310344827586,0,0,0,0,0,0,0,0,0,0,0,"BE",6,7,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","1","0","1",0,NA,"Guesthouse","1000"
52,2.81859705791237,"Private room",2,1,1,1,"Real Bed","10 months ago",5562561,"",89.3462250310473,1,1,13,1125,0,0,0,0,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,0,67.4595649749024,0.03299455876272,67.7722584719007,310,0,0,0,0,0,0,0,0,0,0,"BE",3,10,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","1","0","0",2,NA,"Apartment","1180"
